materials,url,pkgmans
[andare],https://github.com/mfikes/andare,"[clojars,npm]"
[lftp],https://lftp.yar.ru/ftp/lftp-4.9.2.tar.xz,"[chromebrew,homebrew]"
"[augeas,perl,php]",http://download.augeas.net/augeas-1.12.0.tar.gz,"[chromebrew,homebrew]"
[cloog],https://github.com/periscop/cloog/releases/download/cloog-0.20.0/cloog-0.20.0.tar.gz,"[chromebrew,homebrew]"
[chruby],https://github.com/postmodern/chruby/archive/v0.3.9.tar.gz,"[chromebrew,homebrew]"
"[aha,asciidoc,youtubedl]",https://github.com/theZiz/aha/archive/0.5.1.tar.gz,"[chromebrew,homebrew]"
"[hunspell_base,hunspell_en_us,hunspell_es_any,hunspell_fr_fr,hunspell,python3]",https://github.com/hunspell/hunspell/archive/v1.7.0.tar.gz,"[chromebrew,homebrew]"
[faac],https://github.com/knik0/faac/archive/refs/tags/1_30.tar.gz,"[chromebrew,homebrew]"
[glyr],https://github.com/sahib/glyr/archive/1.0.10.tar.gz,"[chromebrew,homebrew]"
[screenfetch],https://github.com/KittyKatt/screenFetch/archive/v3.9.1.tar.gz,"[chromebrew,homebrew]"
[libsass],https://github.com/sass/libsass.git,"[chromebrew,homebrew]"
[zzuf],https://github.com/samhocevar/zzuf/releases/download/v0.15/zzuf-0.15.tar.bz2,"[chromebrew,homebrew]"
[sl],https://github.com/mtoyoda/sl/archive/5.02.tar.gz,"[chromebrew,homebrew]"
[cabextract],https://www.cabextract.org.uk/cabextract-1.9.1.tar.gz,"[chromebrew,homebrew]"
"[gambit,gambit-scheme]",https://github.com/gambit/gambit/archive/v4.9.3.tar.gz,"[chromebrew,homebrew]"
"[git,git-credential-libsecret,git-gui,git-svn]",https://mirrors.edge.kernel.org/pub/software/scm/git/git-2.36.1.tar.xz,"[chromebrew,homebrew]"
[libharu],https://github.com/libharu/libharu/archive/RELEASE_2_3_0.tar.gz,"[chromebrew,homebrew]"
[libmetalink],https://launchpad.net/libmetalink/trunk/libmetalink-0.1.3/+download/libmetalink-0.1.3.tar.xz,"[chromebrew,homebrew]"
"[libtheora,theora]",https://downloads.xiph.org/releases/theora/libtheora-1.1.1.tar.bz2,"[chromebrew,homebrew]"
[mpdecimal],https://www.bytereef.org/software/mpdecimal/releases/mpdecimal-2.5.1.tar.gz,"[chromebrew,homebrew]"
[yajl],https://github.com/lloyd/yajl/archive/2.1.0.tar.gz,"[chromebrew,homebrew]"
[intltool],https://launchpad.net/intltool/trunk/0.51.0/+download/intltool-0.51.0.tar.gz,"[chromebrew,homebrew]"
[libssh2],https://www.libssh2.org/download/libssh2-1.10.0.tar.gz,"[chromebrew,homebrew]"
[fasd],https://github.com/clvv/fasd/archive/1.0.1.tar.gz,"[chromebrew,homebrew]"
"[lvm2,device-mapper]",https://sourceware.org/git/lvm2.git,"[chromebrew,homebrew]"
[wbox],http://www.hping.org/wbox/wbox-5.tar.gz,"[chromebrew,homebrew]"
"[vidstab,libvidstab]",https://github.com/georgmartius/vid.stab/archive/v1.1.0.tar.gz,"[chromebrew,homebrew]"
[libxau],https://www.x.org/archive/individual/lib/libXau-1.0.9.tar.bz2,"[chromebrew,homebrew]"
"[gtk_doc,gtk-doc]",https://download.gnome.org/sources/gtk-doc/1.33/gtk-doc-1.33.2.tar.xz,"[chromebrew,homebrew]"
[bats],https://github.com/sstephenson/bats/archive/v0.4.0.tar.gz,"[chromebrew,homebrew]"
"[netperf,docbook_xml]",https://github.com/HewlettPackard/netperf/archive/netperf-2.7.0.tar.gz,"[chromebrew,homebrew]"
[ascii],http://www.catb.org/~esr/ascii/ascii-3.18.tar.gz,"[chromebrew,homebrew]"
[aview],https://downloads.sourceforge.net/project/aa-project/aview/1.3.0rc1/aview-1.3.0rc1.tar.gz,"[chromebrew,homebrew]"
"[regex_opt,regex-opt]",https://bisqwit.iki.fi/src/arch/regex-opt-1.2.4.tar.gz,"[chromebrew,homebrew]"
"[iniparser,gst_plugins_base]",https://github.com/ndevilla/iniparser/archive/v4.1.tar.gz,"[chromebrew,homebrew]"
"[xcb_util_keysyms,xcb-util-keysyms]",https://xcb.freedesktop.org/dist/xcb-util-keysyms-0.4.0.tar.bz2,"[chromebrew,homebrew]"
"[xcb_util_image,python27,libxcursor,gfbgraph,libplist,xcb-util-image]",https://xcb.freedesktop.org/dist/xcb-util-image-0.4.0.tar.bz2,"[chromebrew,homebrew]"
"[brotli,musl_brotli]",https://github.com/google/brotli/archive/v1.0.9.tar.gz,"[chromebrew,homebrew]"
[iputils],https://github.com/iputils/iputils/archive/refs/tags/20211215.tar.gz,"[chromebrew,homebrew]"
"[motif,gif2apng,openmotif]",https://downloads.sourceforge.net/project/motif/Motif%202.3.8%20Source%20Code/motif-2.3.8.tar.gz,"[chromebrew,homebrew]"
"[lm_sensors,wkhtmltox,lm-sensors]",https://github.com/lm-sensors/lm-sensors/archive/V3-6-0.tar.gz,"[chromebrew,homebrew]"
"[backtype/leiningen,cc.cosin.tools/leiningen-core,com.novemberain/leiningen,jark/leiningen,leiningen,leiningen-core,devel/leiningen]",https://github.com/technomancy/leiningen,"[clojars,freebsd12,openbsd69]"
"[barp,@chetan_nitor/files-change,@thejones/react-common-components,learnnpm-by-mio,react-native-perms]",http://example.com,"[clojars,npm]"
[clj-fuzzy],https://github.com/Yomguithereal/clj-fuzzy,"[clojars,npm]"
"[cljsjs/merge,merge]",https://github.com/yeikos/js.merge,"[clojars,npm]"
"[cljsjs/mqtt,@types/mqtt]",https://github.com/mqttjs/MQTT.js,"[clojars,npm]"
"[cljsjs/numeral,numeral]",https://github.com/adamwdraper/Numeral-js,"[clojars,npm]"
"[cljsjs/aphrodite,@types/aphrodite]",https://github.com/Khan/aphrodite,"[clojars,npm]"
"[cljsjs/platform,platform]",https://github.com/bestiejs/platform.js,"[clojars,npm]"
"[cljsjs/raven,org.clojars.nberger.cljsjs/raven,@sentry/core,@sentry/shim,@sentry/node,@sentry/browser,@sentry/typescript,@sentry/utils,@types/raven-js]",https://github.com/getsentry/raven-js,"[clojars,npm]"
"[cljsjs/react-chartjs-2,@types/react-chartjs-2]",https://github.com/gor181/react-chartjs-2,"[clojars,npm]"
"[cljsjs/clipboard,clipboard]",https://github.com/zenorocha/clipboard.js,"[clojars,npm]"
"[cljsjs/fastclick,fastclick]",https://github.com/ftlabs/fastclick,"[clojars,npm]"
"[cljsjs/filesaverjs,browser-saveas,file-saver-ac]",https://github.com/eligrey/FileSaver.js,"[clojars,npm]"
"[cljsjs/flatpickr,@types/flatpickr]",https://github.com/chmln/flatpickr,"[clojars,npm]"
"[cljsjs/fuse,@types/fuse]",https://github.com/krisk/Fuse,"[clojars,npm]"
"[cljsjs/immutable,@types/immutable,immutable]",https://github.com/facebook/immutable-js,"[clojars,npm]"
"[cljsjs/introjs,intro.js]",https://github.com/usablica/intro.js,"[clojars,npm]"
"[cljsjs/jszip,cljzjz/jszip,@types/jszip]",https://github.com/Stuk/jszip,"[clojars,npm]"
"[cljsjs/jwt-decode,@types/jwt-decode]",https://github.com/auth0/jwt-decode,"[clojars,npm]"
"[cljsjs/ladda,@types/ladda]",https://github.com/hakimel/Ladda,"[clojars,npm]"
"[cljsjs/react-mdl,trent-super-components]",https://github.com/tleunen/react-mdl,"[clojars,npm]"
"[cljsjs/react-sortable-hoc,@nuclino/react-sortable-hoc,@types/react-sortable-hoc]",https://github.com/clauderic/react-sortable-hoc,"[clojars,npm]"
"[cljsjs/lodash,lodash.dropright,lodash.droprightwhile,lodash.dropwhile,lodash.endswith,lodash.escape,lodash.escaperegexp,lodash.every,lodash.fill,lodash.filter,lodash.find,lodash.findindex,lodash.findkey,lodash.findlast,lodash.findlastindex,lodash.findlastkey,lodash.findwhere,lodash.first,lodash.flatten,lodash.flattendeep,lodash.flow,lodash.flowright,lodash.foreach,lodash.foreachright,lodash.forin,lodash.forinright,lodash.forown,lodash.forownright,lodash._baserandom,lodash._basereduce,lodash._baseslice,lodash._basesortby,lodash._basesortbyorder,lodash._basetostring,lodash._baseuniq,lodash._basevalues,lodash._binaryindex,lodash._binaryindexby,lodash._bindcallback,lodash._cacheindexof,lodash._charsleftindex,lodash._charsrightindex,lodash._createaggregator,lodash._createassigner,lodash._createcache,lodash._createcomposer,lodash._createcompounder,lodash._createextremum,lodash._createpad,lodash._createpadding,lodash._createwrapper,lodash._invokepath,lodash._isiterateecall,lodash._pickbyarray,lodash._pickbycallback,lodash._reescape,lodash._reevaluate,lodash._reinterpolate,lodash._replaceholders,lodash._toiterable,lodash._topath,lodash._trimmedleftindex,lodash._trimmedrightindex,lodash.add,lodash.after,lodash.ary,lodash.assign,lodash.isnan,lodash.isnative,lodash.isnull,lodash.isnumber,lodash.isobject,lodash.isplainobject,lodash.isregexp,lodash.isstring,lodash.istypedarray,lodash.isundefined,lodash.kebabcase,lodash,lodash.reduce,lodash.reduceright,lodash.reescape,lodash.reevaluate,lodash.reinterpolate,lodash.reject,lodash.remove,lodash.repeat,lodash.rest,lodash.restparam,lodash.result,lodash.sample,lodash.set,lodash.shuffle,lodash.size,lodash.slice,lodash.snakecase,lodash.some,lodash.sortby,lodash.sortbyall,lodash.sortbyorder,lodash.sortedindex,lodash.sortedlastindex,lodash.spread,lodash.keys,lodash.keysin,lodash.last,lodash.lastindexof,lodash.map,lodash.mapvalues,lodash.matches,lodash.matchesproperty,lodash.max,lodash.memoize,lodash.merge,lodash.method,lodash.methodof,lodash.min,lodash.mixin,lodash.negate,lodash.noop,lodash.now,lodash.omit,lodash.once,lodash.pad,lodash.padleft,lodash.padright,lodash-es,lodash.values,lodash.valuesin,lodash.where,lodash.without,lodash.words,lodash.wrap,lodash.xor,lodash.zip,lodash.zipobject,lodash.at,lodash.attempt,lodash.before,lodash.bind,lodash.bindall,lodash.bindkey,lodash.callback,lodash.camelcase,lodash.capitalize,lodash.chunk,lodash.clone,lodash.clonedeep,lodash.compact,lodash.constant,lodash.countby,lodash.create,lodash.curry,lodash.curryright,lodash.debounce,lodash.deburr,lodash.defaults,lodash.defer,lodash.delay,lodash.difference,lodash.functions,lodash.get,lodash.groupby,lodash.has,lodash.identity,lodash.includes,lodash.indexby,lodash.indexof,lodash.initial,lodash.inrange,lodash.intersection,lodash.invert,lodash.invoke,lodash.isarguments,lodash.isarray,lodash.isboolean,lodash.isdate,lodash.iselement,lodash.isempty,lodash.isequal,lodash.iserror,lodash.isfinite,lodash.isfunction,lodash.ismatch,lodash._arraycopy,lodash._arrayeach,lodash._arrayevery,lodash._arrayfilter,lodash._arraymap,lodash._arraymax,lodash._arraymin,lodash._baseassign,lodash._baseat,lodash._basecallback,lodash._baseclone,lodash._basecompareascending,lodash._basecopy,lodash._basecreate,lodash._basedelay,lodash._basedifference,lodash._baseeach,lodash._baseeachright,lodash._basefilter,lodash._basefind,lodash._basefindindex,lodash._baseflatten,lodash._basefor,lodash._baseforright,lodash._basefunctions,lodash._baseget,lodash._baseindexof,lodash._baseisequal,lodash._baseismatch,lodash._basematches,lodash._basematchesproperty,lodash._baseproperty,lodash.pairs,lodash.parseint,lodash.partial,lodash.partialright,lodash.partition,lodash.pick,lodash.pluck,lodash.property,lodash.propertyof,lodash.pull,lodash.pullat,lodash.random,lodash.range,lodash.rearg,lodash.drop,lodash.startcase,lodash.startswith,lodash.sum,lodash.support,lodash.take,lodash.takeright,lodash.takerightwhile,lodash.takewhile,lodash.template,lodash.templatesettings,lodash.throttle,lodash.times,lodash.toarray,lodash.toplainobject,lodash.transform,lodash.trim,lodash.trimleft,lodash.trimright,lodash.trunc,lodash.unescape,lodash.union,lodash.uniq,lodash.uniqueid,lodash.unzip]",https://github.com/lodash/lodash,"[clojars,npm]"
"[cljsjs/spin,spin-js-lite]",https://github.com/fgnass/spin.js,"[clojars,npm]"
"[cljsjs/three,cljsjs/three-examples,@codyjasonbennett/three.js-holo,@types/three,www/threejs]",https://github.com/mrdoob/three.js,"[clojars,npm,freebsd12]"
"[cljsjs/tween,@types/tween.js]",https://github.com/tweenjs/tween.js,"[clojars,npm]"
"[clojang/erlang-jinterface,lang/erlang-java,lang/erlang-wx]",https://github.com/erlang/otp,"[clojars,freebsd12]"
"[com.sherbondy/markdown-clj,markdown-clj,net.solovyov/markdown-clj,org.clojars.tcrawley/markdown-clj]",https://github.com/yogthos/markdown-clj,"[clojars,npm]"
"[expound,@bbrinck/expound]",https://github.com/bhb/expound,"[clojars,npm]"
"[frodunk,mhartl-palindrome]",http://example.com/,"[clojars,npm]"
"[macchiato/hiccups,hiccups]",https://github.com/macchiato-framework/hiccups,"[clojars,npm]"
"[jp.ne.tir/vnctst-audio4,vnctst-audio4]",https://github.com/ayamada/vnctst-audio4,"[clojars,npm]"
"[me.shenfeng/swank-clojure,org.clojars.gjahad/swank-clojure,org.clojars.mccraigmccraig/swank-clojure,org.clojars.chouser/swank-clojure,org.tcrawley/swank-clojure,pallix/swank-clojure,swank-clojure,devel/swank-clojure]",https://github.com/technomancy/swank-clojure,"[clojars,freebsd12]"
"[net.cgrand/macrovich,macrovich]",https://github.com/cgrand/macrovich,"[clojars,npm]"
"[net.clojars.yogthos/hiccup-template,hiccup-template]",https://github.com/yogthos/hiccup-template,"[clojars,npm]"
"[org.clojars.leanpixel/sugar,@types/sugar]",https://github.com/andrewplummer/Sugar,"[clojars,npm]"
[parinfer],https://github.com/shaunlebron/parinfer,"[clojars,npm]"
[7zip],https://www.7-zip.org,"[conan,vcpkg]"
"[aaplus,libaaplus]",http://www.naughter.com/aa.html,"[conan,vcpkg]"
"[abseil,devel/abseil]",https://github.com/abseil/abseil-cpp,"[conan,freebsd12,vcpkg,netbsd9]"
[absent],https://github.com/rvarago/absent,"[conan,vcpkg]"
"[alembic,graphics/alembic]",https://github.com/alembic/alembic,"[conan,freebsd12,openbsd69]"
"[amgcl,math/amgcl]",https://github.com/ddemidov/amgcl,"[conan,freebsd12]"
"[amqp-cpp,devel/amqp-cpp,amqpcpp]",https://github.com/CopernicaMarketingSoftware/AMQP-CPP,"[conan,freebsd12,vcpkg]"
"[approvaltests.cpp,approval-tests-cpp]",https://github.com/approvals/ApprovalTests.cpp,"[conan,vcpkg]"
"[ecos,math/ecos]",https://github.com/embotech/ecos,"[conan,freebsd12]"
"[edlib,biology/edlib]",https://github.com/Martinsos/edlib,"[conan,freebsd12,vcpkg]"
[effolkronium-random],https://github.com/effolkronium/random,"[conan,vcpkg]"
"[eigen,eigen3]",http://eigen.tuxfamily.org,"[conan,vcpkg]"
"[enchant,textproc/enchant2]",https://abiword.github.io/enchant/,"[conan,netbsd9]"
[enet],https://github.com/lsalzman/enet,"[conan,vcpkg]"
"[entt,devel/entt]",https://github.com/skypjack/entt,"[conan,freebsd12,vcpkg]"
[exiv2],https://www.exiv2.org,"[conan,vcpkg]"
[expat],https://github.com/libexpat/libexpat,"[conan,vcpkg]"
[expected-lite],https://github.com/martinmoene/expected-lite,"[conan,vcpkg]"
[exprtk],https://www.partow.net/programming/exprtk/index.html,"[conan,vcpkg]"
"[ezc3d,misc/ezc3d]",https://github.com/pyomeca/ezc3d,"[conan,vcpkg,freebsd12]"
[fakeit],https://github.com/eranpeer/FakeIt,"[conan,vcpkg]"
"[farmhash,security/farmhash]",https://github.com/google/farmhash,"[conan,vcpkg,freebsd12]"
"[fast-cdr,fastcdr]",https://github.com/eProsima/Fast-CDR,"[conan,vcpkg]"
[fast-cpp-csv-parser],https://github.com/ben-strasser/fast-cpp-csv-parser,"[conan,vcpkg]"
"[fast_float,fast-float]",https://github.com/fastfloat/fast_float,"[conan,vcpkg]"
"[fcl,math/fcl,math/fcl05]",https://github.com/flexible-collision-library/fcl,"[conan,vcpkg,freebsd12]"
[ffmpeg],https://ffmpeg.org,"[conan,vcpkg]"
"[fftw,math/fftw-long,math/fftw-quad,math/fftw,math/fftw2]",http://www.fftw.org/,"[conan,netbsd9]"
"[fire-hpp,devel/fire-hpp]",https://github.com/kongaskristjan/fire-hpp,"[conan,freebsd12]"
"[flatcc,devel/flatcc]",https://github.com/dvidelabs/flatcc,"[conan,freebsd12]"
"[flex,devel/flex]",https://github.com/westes/flex,"[conan,netbsd9]"
"[fmt,wio-fmt,devel/fmt]",https://github.com/fmtlib/fmt,"[conan,npm,vcpkg,openbsd69]"
"[folly,devel/folly]",https://github.com/facebook/folly,"[conan,freebsd12,vcpkg]"
[foxi],https://github.com/houseroad/foxi,"[conan,vcpkg]"
"[fp16,devel/fp16]",https://github.com/Maratyszcza/FP16,"[conan,freebsd12,vcpkg]"
"[libsrtp,net/libsrtp2,comms/srtp,security/libsrtp]",https://github.com/cisco/libsrtp,"[conan,freebsd12,netbsd9,openbsd69]"
"[libsvm,math/libsvm]",https://www.csie.ntu.edu.tw/~cjlin/libsvm/,"[conan,vcpkg,netbsd9]"
[libtar],https://repo.or.cz/libtar.git,"[conan,homebrew]"
"[libtasn1,security/libtasn1]",https://www.gnu.org/software/libtasn1/,"[conan,netbsd9]"
"[libucl,textproc/libucl,textproc/py-ucl]",https://github.com/vstakhov/libucl,"[conan,freebsd12]"
[libui],https://github.com/andlabs/libui,"[conan,vcpkg]"
"[libunistring,textproc/libunistring]",https://www.gnu.org/software/libunistring/,"[conan,vcpkg,netbsd9]"
[liburing],https://github.com/axboe/liburing,"[conan,vcpkg]"
[libusb],https://github.com/libusb/libusb,"[conan,vcpkg]"
"[libuvc,multimedia/libuvc]",https://github.com/libuvc/libuvc,"[conan,vcpkg,freebsd12]"
"[libwebp,graphics/libwebp]",https://github.com/webmproject/libwebp,"[conan,vcpkg,openbsd69]"
"[libwebsockets,www/libwebsockets]",https://github.com/warmcat/libwebsockets,"[conan,vcpkg,openbsd69]"
"[libx264,multimedia/x264-devel]",https://www.videolan.org/developers/x264.html,"[conan,netbsd9]"
"[libxcrypt,security/libxcrypt]",https://github.com/besser82/libxcrypt,"[conan,freebsd12]"
"[libxlsxwriter,math/libxlsxwriter]",https://github.com/jmcnamara/libxlsxwriter,"[conan,vcpkg,freebsd12]"
[libyaml],https://github.com/yaml/libyaml,"[conan,vcpkg]"
[libzip],https://github.com/nih-at/libzip,"[conan,vcpkg]"
"[libzippp,archivers/libzippp]",https://github.com/ctabin/libzippp,"[conan,vcpkg,freebsd12]"
"[linux-headers-generic,sysutils/dtb-arm-tegra124,sysutils/dtb-arm64-tegra210,sysutils/dtb-arm-vexpress,sysutils/dtb-arm-exynos5422,sysutils/dtb-arm64-sun50i]",https://www.kernel.org/,"[conan,netbsd9]"
"[liquid-dsp,comms/liquid-dsp]",https://github.com/jgaeddert/liquid-dsp,"[conan,freebsd12]"
"[llhttp,www/llhttp]",https://github.com/nodejs/llhttp,"[conan,freebsd12]"
"[llvm-core,llvm]",https://llvm.org,"[conan,vcpkg]"
[lodepng],https://github.com/lvandeve/lodepng,"[conan,vcpkg]"
[log4cplus],https://github.com/log4cplus/log4cplus,"[conan,vcpkg]"
[log4cxx],https://logging.apache.org/log4cxx,"[conan,vcpkg]"
"[lua,lang/lua51,lang/lua52,lang/lua53,lang/lua54]",https://www.lua.org/,"[conan,netbsd9]"
"[lyra,bfgroup-lyra]",https://bfgroup.github.io/Lyra/,"[conan,vcpkg]"
"[lz4,archivers/liblz4,archivers/lz4]",https://github.com/lz4/lz4,"[conan,vcpkg,freebsd12,openbsd69]"
"[lzfse,archivers/lzfse]",https://github.com/lzfse/lzfse,"[conan,vcpkg,freebsd12]"
"[lzma_sdk,archivers/lzma]",https://www.7-zip.org/sdk.html,"[conan,netbsd9]"
"[m4,devel/m4]",https://www.gnu.org/software/m4/,"[conan,netbsd9]"
"[magic_enum,magic-enum]",https://github.com/Neargye/magic_enum,"[conan,vcpkg]"
[mailio],https://github.com/karastojko/mailio,"[conan,vcpkg]"
[mapbox-geometry],https://github.com/mapbox/geometry.hpp,"[conan,vcpkg]"
"[matio,devel/matio]",https://sourceforge.net/projects/matio/,"[conan,netbsd9]"
"[mattiasgustavsson-libs,mgnlibs]",https://github.com/mattiasgustavsson/libs,"[conan,vcpkg]"
"[md4c,textproc/md4c]",https://github.com/mity/md4c,"[conan,freebsd12]"
[mdns],https://github.com/mjansson/mdns,"[conan,vcpkg]"
[mdspan],https://github.com/kokkos/mdspan,"[conan,vcpkg]"
"[meshoptimizer,gltfpack]",https://github.com/zeux/meshoptimizer,"[conan,npm,vcpkg]"
"[meson,tool-meson,vcpkg-tool-meson,devel/meson]",https://github.com/mesonbuild/meson,"[conan,vcpkg,openbsd69]"
[mikktspace],https://github.com/mmikk/MikkTSpace,"[conan,vcpkg]"
"[mimalloc,devel/mimalloc]",https://github.com/microsoft/mimalloc,"[conan,vcpkg,freebsd12]"
"[miniaudio,audio/miniaudio]",https://github.com/mackron/miniaudio,"[conan,freebsd12]"
"[minimp3,audio/minimp3]",https://github.com/lieff/minimp3,"[conan,freebsd12,vcpkg,netbsd9]"
[miniz],https://github.com/richgel999/miniz,"[conan,vcpkg]"
"[minizip-ng,archivers/minizip-ng]",https://github.com/zlib-ng/minizip-ng,"[conan,vcpkg,freebsd12]"
[robin-hood-hashing],https://github.com/martinus/robin-hood-hashing,"[conan,vcpkg]"
"[rocksdb,databases/rocksdb-lite,databases/rocksdb]",https://github.com/facebook/rocksdb,"[conan,vcpkg,freebsd12]"
"[rttr,devel/rttr]",https://github.com/rttrorg/rttr,"[conan,vcpkg,freebsd12]"
[safeint],https://github.com/dcleblanc/SafeInt,"[conan,vcpkg]"
"[sdbus-cpp,devel/sdbus-cpp]",https://github.com/Kistler-Group/sdbus-cpp,"[conan,freebsd12]"
"[sdl,sdl1]",https://www.libsdl.org,"[conan,vcpkg]"
"[sdl_image,graphics/SDL2_image,graphics/SDL_image]",https://www.libsdl.org/projects/SDL_image/,"[conan,netbsd9]"
"[sdl_mixer,audio/SDL_mixer,audio/SDL2_mixer]",https://www.libsdl.org/projects/SDL_mixer/,"[conan,netbsd9]"
"[sdl_net,sdl2-net]",https://www.libsdl.org/projects/SDL_net,"[conan,vcpkg]"
"[seqan,biology/seqan-apps]",https://github.com/seqan/seqan,"[conan,freebsd12]"
[serdepp],https://github.com/injae/serdepp,"[conan,vcpkg]"
"[serf,www/serf]",https://serf.apache.org/,"[conan,netbsd9]"
"[shaderc,graphics/shaderc]",https://github.com/google/shaderc,"[conan,vcpkg,freebsd12]"
"[sigslot,palsigslot]",https://github.com/palacaze/sigslot,"[conan,vcpkg]"
[simdutf],https://github.com/simdutf/simdutf,"[conan,vcpkg]"
"[sml,bext-sml]",https://github.com/boost-ext/sml,"[conan,vcpkg]"
"[snappy,archivers/snappy]",https://github.com/google/snappy,"[conan,freebsd12,vcpkg,openbsd69]"
[so5extra],https://github.com/Stiffstream/so5extra,"[conan,vcpkg]"
"[sobjectizer,devel/sobjectizer]",https://github.com/Stiffstream/sobjectizer,"[conan,vcpkg,freebsd12]"
"[soci,databases/soci]",https://github.com/SOCI/soci,"[conan,vcpkg,freebsd12]"
[sokol],https://github.com/floooh/sokol,"[conan,vcpkg]"
"[sol2,devel/sol2]",https://github.com/ThePhD/sol2,"[conan,vcpkg,freebsd12]"
[soxr],https://sourceforge.net/projects/soxr/,"[conan,vcpkg]"
[span-lite],https://github.com/martinmoene/span-lite,"[conan,vcpkg]"
"[spdlog,devel/spdlog]",https://github.com/gabime/spdlog,"[conan,vcpkg,freebsd12,netbsd9]"
[spectra],https://spectralib.org,"[conan,vcpkg]"
[spirv-cross],https://github.com/KhronosGroup/SPIRV-Cross,"[conan,vcpkg]"
"[spirv-headers,parallel/spirv-headers,graphics/spirv-headers]",https://github.com/KhronosGroup/SPIRV-Headers,"[conan,vcpkg,netbsd9,openbsd69]"
[spscqueue],https://github.com/rigtorp/SPSCQueue,"[conan,vcpkg]"
"[sqlitecpp,databases/sqlitecpp]",https://github.com/SRombauts/SQLiteCpp,"[conan,vcpkg,freebsd12]"
"[sqlite_orm,sqlite-orm]",https://github.com/fnc12/sqlite_orm,"[conan,vcpkg]"
[sqlpp11],https://github.com/rbock/sqlpp11,"[conan,vcpkg]"
"[srt,libsrt,www/srt]",https://github.com/Haivision/srt,"[conan,vcpkg,freebsd12]"
[status-value-lite],https://github.com/martinmoene/status-value-lite,"[conan,vcpkg]"
"[stb,devel/stb]",https://github.com/nothings/stb,"[conan,vcpkg,freebsd12]"
[stx],https://github.com/lamarrr/STX,"[conan,vcpkg]"
"[subunit,net/py-subunit]",https://launchpad.net/subunit,"[conan,netbsd9]"
"[tabulate,devel/tabulate]",https://github.com/p-ranav/tabulate,"[conan,vcpkg,freebsd12]"
"[apr,apr-util,devel/apr-util,devel/apr]",https://apr.apache.org/,"[conan,vcpkg,netbsd9]"
"[aravis,devel/libaravis,multimedia/aravis]",https://github.com/AravisProject/aravis,"[conan,freebsd12]"
"[arcus,net/libarcus]",https://github.com/Ultimaker/libArcus,"[conan,vcpkg,freebsd12]"
"[argon2,security/libargon2,security/argon2]",https://github.com/P-H-C/phc-winner-argon2,"[conan,freebsd12,openbsd69]"
"[argparse,devel/argparse]",https://github.com/p-ranav/argparse,"[conan,freebsd12,vcpkg]"
[armadillo],http://arma.sourceforge.net,"[conan,vcpkg]"
"[assimp,multimedia/assimp]",https://github.com/assimp/assimp,"[conan,vcpkg,freebsd12,openbsd69]"
"[asyncplusplus,devel/asyncplusplus]",https://github.com/Amanieu/asyncplusplus,"[conan,freebsd12]"
[audiofile],https://github.com/adamstark/AudioFile,"[conan,vcpkg]"
"[avahi,net/avahi]",https://github.com/lathiat/avahi,"[conan,openbsd69]"
"[avir,graphics/avir]",https://github.com/avaneev/avir,"[conan,freebsd12]"
"[aws-c-auth,security/aws-c-auth]",https://github.com/awslabs/aws-c-auth,"[conan,vcpkg,freebsd12]"
"[aws-c-cal,security/aws-c-cal]",https://github.com/awslabs/aws-c-cal,"[conan,vcpkg,freebsd12]"
"[aws-c-common,devel/aws-c-common]",https://github.com/awslabs/aws-c-common,"[conan,vcpkg,freebsd12]"
"[aws-c-compression,devel/aws-c-compression]",https://github.com/awslabs/aws-c-compression,"[conan,vcpkg,freebsd12]"
"[aws-c-event-stream,devel/aws-c-event-stream]",https://github.com/awslabs/aws-c-event-stream,"[conan,vcpkg,freebsd12]"
"[aws-checksums,devel/aws-checksums]",https://github.com/awslabs/aws-checksums,"[conan,vcpkg,freebsd12]"
"[aws-c-http,devel/aws-c-http]",https://github.com/awslabs/aws-c-http,"[conan,vcpkg,freebsd12]"
"[aws-c-io,devel/aws-c-io]",https://github.com/awslabs/aws-c-io,"[conan,vcpkg,freebsd12]"
"[aws-c-mqtt,devel/aws-c-mqtt]",https://github.com/awslabs/aws-c-mqtt,"[conan,vcpkg,freebsd12]"
"[aws-crt-cpp,devel/aws-crt-cpp]",https://github.com/awslabs/aws-crt-cpp,"[conan,vcpkg,freebsd12]"
"[aws-c-s3,devel/aws-c-s3]",https://github.com/awslabs/aws-c-s3,"[conan,vcpkg,freebsd12]"
"[aws-c-sdkutils,devel/aws-c-sdkutils]",https://github.com/awslabs/aws-c-sdkutils,"[conan,freebsd12]"
"[aws-sdk-cpp,devel/aws-sdk-cpp]",https://github.com/aws/aws-sdk-cpp,"[conan,vcpkg,freebsd12]"
"[bazel,@bazel/bazel,@bazel/bazel-darwin_x64,@bazel/bazel-linux_x64,@bazel/bazel-win32_x64]",https://bazel.build/,"[conan,npm]"
"[bdwgc,devel/boehm-gc]",https://www.hboehm.info/gc/,"[conan,netbsd9]"
"[benchmark,devel/benchmark,benchmarks/google-benchmark]",https://github.com/google/benchmark,"[conan,vcpkg,freebsd12,netbsd9]"
[bigint],https://mattmccutchen.net/bigint,"[conan,vcpkg]"
[bitmagic],http://bitmagic.io,"[conan,vcpkg]"
[bitserializer],https://bitbucket.org/Pavel_Kisliak/bitserializer,"[conan,vcpkg]"
[bitsery],https://github.com/fraillt/bitsery,"[conan,vcpkg]"
