,pkg_idx,source_idx,target_idx,source_name,target_name,source_version,target_version,kind
962,3571,13919,,Xavante, 'luasocket',cvs-2,,BUILD
963,3571,13919,,Xavante, 'copas cvs',cvs-2,,BUILD
964,3571,13919,,Xavante, 'luafilesystem cvs' ,cvs-2,,BUILD
965,3571,13920,,Xavante, 'luasocket',cvs-1,,BUILD
966,3571,13920,,Xavante, 'copas cvs',cvs-1,,BUILD
967,3571,13920,,Xavante, 'luafilesystem cvs' ,cvs-1,,BUILD
968,3571,13921,,Xavante, 'luasocket >= 2.1',2.3.0-1,,BUILD
969,3571,13921,,Xavante, 'copas >= 1.2.0',2.3.0-1,,BUILD
970,3571,13921,,Xavante, 'luafilesystem >= 1.6.0' ,2.3.0-1,,BUILD
971,3571,13922,,Xavante, 'luasocket >= 2.0',2.2.1-1,,BUILD
972,3571,13922,,Xavante, 'copas >= 1.1.5',2.2.1-1,,BUILD
973,3571,13922,,Xavante, 'luafilesystem >= 1.5.0' ,2.2.1-1,,BUILD
974,3571,13923,,Xavante, 'luasocket >= 2.0',2.2.0-1,,BUILD
975,3571,13923,,Xavante, 'copas >= 1.1.5',2.2.0-1,,BUILD
976,3571,13923,,Xavante, 'luafilesystem >= 1.5.0' ,2.2.0-1,,BUILD
977,3571,13924,,Xavante, 'luasocket >= 2.0.2',2.1.0-1,,BUILD
978,3571,13924,,Xavante, 'copas >= 1.1.5',2.1.0-1,,BUILD
979,3571,13924,,Xavante, 'luafilesystem >= 1.4.2' ,2.1.0-1,,BUILD
980,3571,13927,,Xavante, 'luasocket',2.0rc1-1,,BUILD
981,3571,13927,,Xavante, 'copas 1.1.1',2.0rc1-1,,BUILD
982,3571,13927,,Xavante, 'luafilesystem 1.4.1rc1' ,2.0rc1-1,,BUILD
983,3571,13928,,Xavante, 'luasocket >= 2.1',scm-1,,BUILD
984,3571,13928,,Xavante, 'copas >= 1.2.0',scm-1,,BUILD
985,3571,13928,,Xavante, 'luafilesystem >= 1.6.0' ,scm-1,,BUILD
986,3571,13929,,Xavante, 'luasocket',cvs-2,,BUILD
987,3571,13929,,Xavante, 'copas cvs',cvs-2,,BUILD
988,3571,13929,,Xavante, 'luafilesystem cvs' ,cvs-2,,BUILD
989,3571,13930,,Xavante, 'luasocket',cvs-1,,BUILD
990,3571,13930,,Xavante, 'copas cvs',cvs-1,,BUILD
991,3571,13930,,Xavante, 'luafilesystem cvs' ,cvs-1,,BUILD
992,3571,13931,,Xavante, 'luasocket >= 2.1',2.4.0-1,,BUILD
993,3571,13931,,Xavante, 'copas >= 1.2.0',2.4.0-1,,BUILD
994,3571,13931,,Xavante, 'luafilesystem >= 1.6.0' ,2.4.0-1,,BUILD
995,3571,13932,,Xavante, 'luasocket >= 2.1',2.3.0-1,,BUILD
996,3571,13932,,Xavante, 'copas >= 1.2.0',2.3.0-1,,BUILD
997,3571,13932,,Xavante, 'luafilesystem >= 1.6.0' ,2.3.0-1,,BUILD
998,3571,13933,,Xavante, 'luasocket >= 2.0',2.2.1-1,,BUILD
999,3571,13933,,Xavante, 'copas >= 1.1.5',2.2.1-1,,BUILD
1000,3571,13933,,Xavante, 'luafilesystem >= 1.5.0' ,2.2.1-1,,BUILD
1001,3571,13934,,Xavante, 'luasocket >= 2.0',2.2.0-1,,BUILD
1002,3571,13934,,Xavante, 'copas >= 1.1.5',2.2.0-1,,BUILD
1003,3571,13934,,Xavante, 'luafilesystem >= 1.5.0' ,2.2.0-1,,BUILD
1004,3571,13935,,Xavante, 'luasocket >= 2.0.2',2.1.0-1,,BUILD
1005,3571,13935,,Xavante, 'copas >= 1.1.5',2.1.0-1,,BUILD
1006,3571,13935,,Xavante, 'luafilesystem >= 1.4.2' ,2.1.0-1,,BUILD
1007,3571,13938,,Xavante, 'luasocket',2.0rc1-1,,BUILD
1008,3571,13938,,Xavante, 'copas 1.1.1',2.0rc1-1,,BUILD
1009,3571,13938,,Xavante, 'luafilesystem 1.4.1rc1' ,2.0rc1-1,,BUILD

