,pkg_idx,source_idx,target_idx,source_name,target_name,source_version,target_version,kind
61,22,22,,archivers/libtar,devel/automake/1.11,,,BUILD
62,22,22,,archivers/libtar,devel/autoconf/2.69,,,BUILD
70,24,24,,archivers/luazlib,${_MODLUA_BUILD_DEPENDS},,,BUILD
71,24,24,,archivers/luazlib,lang/lua/5.1,,,BUILD
72,24,24,,archivers/luazlib,lang/lua/5.1,,,RUN
73,24,24,,archivers/luazlib,${_MODLUA_RUN_DEPS},,,RUN
89,42,42,,archivers/par2cmdline,devel/autoconf/2.69,,,BUILD
91,42,42,,archivers/par2cmdline,devel/automake/1.15,,,BUILD
93,43,43,,archivers/pecl-lzf,devel/autoconf/2.69,,,BUILD
96,43,43,,archivers/pecl-lzf,lang/php/7.4,,,BUILD
97,43,43,,archivers/pecl-lzf,devel/automake/1.9,,,BUILD
98,43,43,,archivers/pecl-lzf,lang/php/7.4,,,RUN
100,44,44,,archivers/pecl-rar,devel/autoconf/2.69,,,BUILD
103,44,44,,archivers/pecl-rar,lang/php/7.4,,,BUILD
104,44,44,,archivers/pecl-rar,devel/automake/1.9,,,BUILD
105,44,44,,archivers/pecl-rar,lang/php/7.4,,,RUN
107,46,46,,archivers/py-backports-lzma,lang/python/2.7,,,BUILD
109,46,46,,archivers/py-backports-lzma,lang/python/2.7,,,RUN
113,47,47,,archivers/py-brotli,lang/python/3.8,,,BUILD
115,47,47,,archivers/py-brotli,lang/python/3.8,,,RUN
116,48,48,,archivers/py-libarchive-c,lang/python/2.7,,,BUILD
118,48,48,,archivers/py-libarchive-c,lang/python/2.7,,,RUN
123,49,49,,archivers/py-lz4,lang/python/3.8,,,BUILD
127,49,49,,archivers/py-lz4,lang/python/3.8,,,RUN
129,50,50,,archivers/py-lzo,lang/python/2.7,,,BUILD
130,50,50,,archivers/py-lzo,lang/python/2.7,,,RUN
132,51,51,,archivers/py-rarfile,lang/python/3.8,,,BUILD
135,51,51,,archivers/py-rarfile,lang/python/3.8,,,RUN
137,52,52,,archivers/quazip,x11/qt5/qtbase,,,LIB
140,52,52,,archivers/quazip,x11/qt5/qttools,,,BUILD
141,54,54,,archivers/ruby-minitar,lang/ruby/2.7,,,BUILD
142,54,54,,archivers/ruby-minitar,lang/ruby/2.7,,,RUN
165,73,73,,astro/celestia,lang/lua/5.1,,,LIB
166,73,73,,astro/celestia,devel/autoconf/2.69,,,BUILD
167,73,73,,astro/celestia,${_MODLUA_BUILD_DEPENDS},,,BUILD
168,73,73,,astro/celestia,lang/lua/5.1,,,BUILD
170,73,73,,astro/celestia,devel/automake/1.16,,,BUILD
175,73,73,,astro/celestia,lang/lua/5.1,,,RUN
176,73,73,,astro/celestia,${_MODLUA_RUN_DEPS},,,RUN
182,76,76,,astro/gnuastro,devel/libgit2/libgit2,,,LIB
187,76,76,,astro/gnuastro,print/ghostscript/gnu,,,BUILD
189,78,78,,astro/kstars,devel/kf5/kwidgetsaddons,,,LIB
190,78,78,,astro/kstars,devel/kf5/kio,,,LIB
191,78,78,,astro/kstars,devel/kf5/kbookmarks,,,LIB
192,78,78,,astro/kstars,devel/kf5/knewstuff,,,LIB
193,78,78,,astro/kstars,devel/kf5/solid,,,LIB
194,78,78,,astro/kstars,x11/qt5/qtdatavis3d,,,LIB
195,78,78,,astro/kstars,devel/kf5/kitemviews,,,LIB
197,78,78,,astro/kstars,x11/qt5/qtbase,,,LIB
198,78,78,,astro/kstars,x11/qt5/qtsvg,,,LIB
199,78,78,,astro/kstars,devel/kf5/kcodecs,,,LIB
201,78,78,,astro/kstars,devel/kf5/ki18n,,,LIB
202,78,78,,astro/kstars,devel/kf5/knotifyconfig,,,LIB
203,78,78,,astro/kstars,devel/kf5/kplotting,,,LIB
204,78,78,,astro/kstars,devel/kf5/kcompletion,,,LIB
205,78,78,,astro/kstars,x11/qt5/qtdeclarative,,,LIB
206,78,78,,astro/kstars,devel/kf5/kconfig,,,LIB
207,78,78,,astro/kstars,devel/kf5/knotifications,,,LIB
208,78,78,,astro/kstars,devel/kf5/kconfigwidgets,,,LIB
209,78,78,,astro/kstars,devel/kf5/kcrash,,,LIB
210,78,78,,astro/kstars,x11/qt5/qtwebsockets,,,LIB
212,78,78,,astro/kstars,devel/kf5/kauth,,,LIB
213,78,78,,astro/kstars,devel/kf5/kservice,,,LIB
214,78,78,,astro/kstars,devel/kf5/kxmlgui,,,LIB
216,78,78,,astro/kstars,devel/kf5/extra-cmake-modules,,,BUILD
217,78,78,,astro/kstars,x11/qt5/qtquickcontrols,,,BUILD
219,78,78,,astro/kstars,x11/qt5/qttools,,,BUILD
221,78,78,,astro/kstars,devel/kf5/kdoctools,,,BUILD
228,78,78,,astro/kstars,x11/qt5/qtquickcontrols,,,RUN
230,78,78,,astro/kstars,devel/kf5/kdoctools,,,RUN
231,78,78,,astro/kstars,devel/kf5/breeze-icons,,,RUN
233,81,81,,astro/py-astral,lang/python/3.8,,,BUILD
235,81,81,,astro/py-astral,lang/python/3.8,,,RUN
238,82,82,,astro/py-metar,lang/python/3.8,,,BUILD
240,82,82,,astro/py-metar,lang/python/3.8,,,RUN
242,83,83,,astro/stellarium,x11/qt5/qtlocation,,,LIB
243,83,83,,astro/stellarium,x11/qt5/qtmultimedia,,,LIB
244,83,83,,astro/stellarium,x11/qt5/qtserialport,,,LIB
245,83,83,,astro/stellarium,x11/qt5/qtbase,,,LIB
246,83,83,,astro/stellarium,x11/qt5/qtscript,,,LIB
247,83,83,,astro/stellarium,lang/python/3.8,,,BUILD
250,83,83,,astro/stellarium,x11/qt5/qttools,,,BUILD
259,85,85,,astro/wcslib,lang/gcc/8,,,LIB
260,85,85,,astro/wcslib,lang/gcc/8,,,BUILD
261,85,85,,astro/wcslib,lang/gcc/8,,,BUILD
262,85,85,,astro/wcslib,devel/autoconf/2.69,,,BUILD
305,98,98,,audio/aqualung,lang/lua/5.1,1.1,,LIB
313,98,98,,audio/aqualung,${_MODLUA_BUILD_DEPENDS},1.1,,BUILD
314,98,98,,audio/aqualung,lang/lua/5.1,1.1,,BUILD
317,98,98,,audio/aqualung,lang/lua/5.1,1.1,,RUN
318,98,98,,audio/aqualung,${_MODLUA_RUN_DEPS},1.1,,RUN
348,103,103,,audio/audacity,lang/python/3.8,,,BUILD
359,105,105,,audio/beets,lang/python/3.8,,,BUILD
366,105,105,,audio/beets,lang/python/3.8,,,RUN
380,107,107,,audio/cantata,x11/qt5/qtsvg,,,LIB
382,107,107,,audio/cantata,x11/qt5/qtbase,,,LIB
389,107,107,,audio/cantata,x11/qt5/qtmultimedia,,,LIB
395,107,107,,audio/cantata,x11/qt5/qttools,,,BUILD
401,110,110,,audio/cdparanoia,devel/autoconf/2.52,,,BUILD
410,114,114,,audio/clementine,multimedia/gstreamer1/core,,,LIB
411,114,114,,audio/clementine,x11/qt5/qtbase,,,LIB
419,114,114,,audio/clementine,x11/qt5/qtx11extras,,,LIB
423,114,114,,audio/clementine,multimedia/gstreamer1/plugins-base,,,LIB
426,114,114,,audio/clementine,x11/qt5/qttools,,,BUILD
432,114,114,,audio/clementine,multimedia/gstreamer1/plugins-libav,,,RUN
433,114,114,,audio/clementine,multimedia/gstreamer1/plugins-good,,,RUN
437,117,117,,audio/cmu-sphinx3,lang/gcc/8,,,LIB
439,117,117,,audio/cmu-sphinx3,lang/gcc/8,,,BUILD
440,117,117,,audio/cmu-sphinx3,lang/gcc/8,,,BUILD
443,119,119,,audio/cmu-sphinxbase,lang/gcc/8,0.6,,LIB
445,119,119,,audio/cmu-sphinxbase,lang/gcc/8,0.6,,BUILD
446,119,119,,audio/cmu-sphinxbase,lang/gcc/8,0.6,,BUILD
447,120,120,,audio/cplay,lang/python/2.7,,,RUN
450,122,122,,audio/curseradio,lang/python/3.8,,,BUILD
452,122,122,,audio/curseradio,lang/python/3.8,,,RUN
474,123,123,,audio/deadbeef,devel/automake/1.11,,,BUILD
475,123,123,,audio/deadbeef,devel/autoconf/2.69,,,BUILD
484,124,124,,audio/disc-cover,print/texlive/base,,,RUN
503,126,126,,audio/easytag,x11/gnome/yelp-tools,${GNOME_VERSION},,BUILD
507,126,126,,audio/easytag,x11/gnome/yelp,${GNOME_VERSION},,RUN
516,128,128,,audio/faad,devel/automake/1.9,,,BUILD
517,128,128,,audio/faad,devel/autoconf/2.61,,,BUILD
518,129,129,,audio/faudio,multimedia/gstreamer1/plugins-base,,,LIB
519,129,129,,audio/faudio,multimedia/gstreamer1/core,,,LIB
526,131,131,,audio/ffmpeg-normalize,lang/python/3.8,,,BUILD
527,131,131,,audio/ffmpeg-normalize,lang/python/3.8,,,RUN
543,135,135,,audio/fluidsynth,devel/automake/1.9,,,BUILD
545,135,135,,audio/fluidsynth,devel/autoconf/2.61,,,BUILD
561,139,139,,audio/gmpc,x11/gnome/yelp-tools,11.8.16,,BUILD
564,139,139,,audio/gmpc,x11/gnome/yelp,11.8.16,,RUN
589,144,144,,audio/gradio,multimedia/gstreamer1/plugins-base,,,LIB
599,145,145,,audio/grip,x11/gnome/yelp-tools,,,BUILD
601,145,145,,audio/grip,x11/gnome/yelp,,,RUN
619,149,149,,audio/hydrogen,x11/qt5/qtxmlpatterns,,,LIB
622,149,149,,audio/hydrogen,x11/qt5/qtbase,,,LIB
625,149,149,,audio/hydrogen,x11/qt5/qttools,,,BUILD
634,152,152,,audio/jack,databases/db/v4,,,LIB
637,152,152,,audio/jack,devel/automake/1.10,,,BUILD
639,152,152,,audio/jack,devel/autoconf/2.65,,,BUILD
644,155,155,,audio/liba52,devel/autoconf/2.59,,,BUILD
646,158,158,,audio/libcanberra,devel/automake/1.11,,,BUILD
647,158,158,,audio/libcanberra,devel/autoconf/2.69,,,BUILD
662,164,164,,audio/libdca,devel/autoconf/2.69,,,BUILD
679,169,169,,audio/liblastfm,x11/qt5/qtbase,,,LIB
683,169,169,,audio/liblastfm,x11/qt5/qttools,,,BUILD
721,187,187,,audio/libsndfile,lang/python/3.8,,,BUILD
733,192,192,,audio/lmms,x11/qt5/qtbase,,,LIB
742,192,192,,audio/lmms,x11/qt5/qttools,,,BUILD
755,194,194,,audio/madplay,devel/autoconf/2.59,,,BUILD
768,200,200,,audio/mkplaylist,lang/python/2.7,,,BUILD
769,200,200,,audio/mkplaylist,lang/python/2.7,,,RUN
778,201,201,,audio/moc,databases/db/v4,,,LIB
793,204,204,,audio/mp3blaster,devel/automake/1.9,,,BUILD
794,204,204,,audio/mp3blaster,devel/autoconf/2.61,,,BUILD
807,209,209,,audio/mp3splt-gtk,multimedia/gstreamer1/core,,,LIB
812,209,209,,audio/mp3splt-gtk,multimedia/gstreamer1/plugins-base,,,BUILD
816,209,209,,audio/mp3splt-gtk,multimedia/gstreamer1/plugins-libav,,,RUN
817,209,209,,audio/mp3splt-gtk,multimedia/gstreamer1/plugins-good,,,RUN
855,216,216,,audio/mscore,x11/qt5/qtsvg,,,LIB
856,216,216,,audio/mscore,x11/qt5/qtxmlpatterns,,,LIB
857,216,216,,audio/mscore,x11/qt5/qttools,,,LIB
860,216,216,,audio/mscore,x11/qt5/qtquickcontrols2,,,LIB
861,216,216,,audio/mscore,x11/qt5/qtbase,,,LIB
862,216,216,,audio/mscore,x11/qt5/qtdeclarative,,,LIB
864,216,216,,audio/mscore,x11/qt5/qttools,,,BUILD
875,219,219,,audio/mumble,x11/qt5/qtbase,1.3.4,,LIB
879,219,219,,audio/mumble,x11/qt5/qttools,1.3.4,,BUILD
884,221,221,,audio/musique,x11/qt5/qtbase,,,LIB
885,221,221,,audio/musique,x11/qt5/qtdeclarative,,,LIB
889,221,221,,audio/musique,x11/qt5/qttools,,,BUILD
1061,261,261,,audio/parlatype,multimedia/gstreamer1/plugins-base,,,LIB
1067,261,261,,audio/parlatype,x11/gnome/yelp-tools,,,BUILD
1071,261,261,,audio/parlatype,multimedia/gstreamer1/plugins-good,,,RUN
1072,261,261,,audio/parlatype,x11/gnome/yelp,,,RUN
1097,265,265,,audio/picard,lang/python/3.8,,,BUILD
1102,265,265,,audio/picard,lang/python/3.8,,,RUN
1111,266,266,,audio/pithos,lang/python/3.8,,,BUILD
1115,266,266,,audio/pithos,multimedia/gstreamer1/plugins-libav,,,RUN
1118,266,266,,audio/pithos,lang/python/3.8,,,RUN
1120,266,266,,audio/pithos,multimedia/gstreamer1/plugins-good,,,RUN
1127,268,268,,audio/portaudio-svn,devel/autoconf/2.69,,,BUILD
1145,271,271,,audio/puddletag,lang/python/3.8,,,BUILD
1148,271,271,,audio/puddletag,lang/python/3.8,,,RUN
1160,272,272,,audio/pulseaudio,devel/autoconf/2.69,14.2,,BUILD
1167,272,272,,audio/pulseaudio,devel/automake/1.15,14.2,,BUILD
1171,273,273,,audio/py-acoustid,lang/python/3.8,,,BUILD
1174,273,273,,audio/py-acoustid,lang/python/3.8,,,RUN
1177,274,274,,audio/py-ao,lang/python/2.7,,,BUILD
1178,274,274,,audio/py-ao,lang/python/2.7,,,RUN
1194,276,276,,audio/py-audio,lang/python/2.7,,,BUILD
1195,276,276,,audio/py-audio,lang/python/2.7,,,RUN
1196,277,277,,audio/py-cddb,lang/python/2.7,,,BUILD
1197,277,277,,audio/py-cddb,lang/python/2.7,,,RUN
1198,278,278,,audio/py-discid,lang/python/2.7,,,BUILD
1201,278,278,,audio/py-discid,lang/python/2.7,,,RUN
1204,279,279,,audio/py-discogs-client,lang/python/3.8,,,BUILD
1207,279,279,,audio/py-discogs-client,lang/python/3.8,,,RUN
1211,280,280,,audio/py-eyed3,lang/python/3.8,,,BUILD
1213,280,280,,audio/py-eyed3,lang/python/3.8,,,RUN
1217,281,281,,audio/py-fsb5,lang/python/3.8,,,BUILD
1219,281,281,,audio/py-fsb5,lang/python/3.8,,,RUN
1220,282,282,,audio/py-last,lang/python/3.8,,,BUILD
1221,282,282,,audio/py-last,lang/python/3.8,,,RUN
1223,283,283,,audio/py-mpd2,lang/python/3.8,,,BUILD
1225,283,283,,audio/py-mpd2,lang/python/3.8,,,RUN
1227,284,284,,audio/py-musicbrainzngs,lang/python/3.8,,,BUILD
1229,284,284,,audio/py-musicbrainzngs,lang/python/3.8,,,RUN
1231,285,285,,audio/py-mutagen,lang/python/3.8,,,BUILD
1233,285,285,,audio/py-mutagen,lang/python/3.8,,,RUN
1236,286,286,,audio/py-tagpy,lang/python/3.8,,,LIB
1238,286,286,,audio/py-tagpy,lang/python/3.8,,,BUILD
1240,286,286,,audio/py-tagpy,lang/python/3.8,,,RUN
1243,287,287,,audio/pykaraoke,lang/python/2.7,,,BUILD
1247,287,287,,audio/pykaraoke,lang/python/2.7,,,RUN
1250,288,288,,audio/qsynth,x11/qt5/qtbase,,,LIB
1252,288,288,,audio/qsynth,x11/qt5/qttools,,,BUILD
1259,289,289,,audio/quodlibet,multimedia/gstreamer1/plugins-libav,,,BUILD
1263,289,289,,audio/quodlibet,lang/python/3.8,,,BUILD
1266,289,289,,audio/quodlibet,multimedia/gstreamer1/plugins-good,,,BUILD
1274,289,289,,audio/quodlibet,multimedia/gstreamer1/plugins-libav,,,RUN
1276,289,289,,audio/quodlibet,lang/python/3.8,,,RUN
1279,289,289,,audio/quodlibet,multimedia/gstreamer1/plugins-good,,,RUN
1284,290,290,,audio/rgain,lang/python/3.8,,,BUILD
1285,290,290,,audio/rgain,multimedia/gstreamer1/plugins-libav,,,RUN
1286,290,290,,audio/rgain,multimedia/gstreamer1/core,,,RUN
1287,290,290,,audio/rgain,lang/python/3.8,,,RUN
1288,290,290,,audio/rgain,multimedia/gstreamer1/plugins-good,,,RUN
1290,290,290,,audio/rgain,multimedia/gstreamer1/plugins-base,,,RUN
1296,291,291,,audio/rhythmbox,x11/gnome/grilo,${GNOME_VERSION},,LIB
1297,291,291,,audio/rhythmbox,multimedia/gstreamer1/plugins-base,${GNOME_VERSION},,LIB
1298,291,291,,audio/rhythmbox,x11/gnome/totem-pl-parser,${GNOME_VERSION},,LIB
1299,291,291,,audio/rhythmbox,x11/gnome/yelp-tools,${GNOME_VERSION},,BUILD
1301,291,291,,audio/rhythmbox,lang/python/3.8,${GNOME_VERSION},,BUILD
1310,291,291,,audio/rhythmbox,multimedia/gstreamer1/plugins-libav,${GNOME_VERSION},,RUN
1313,291,291,,audio/rhythmbox,x11/gnome/grilo-plugins,${GNOME_VERSION},,RUN
1314,291,291,,audio/rhythmbox,lang/python/3.8,${GNOME_VERSION},,RUN
1316,291,291,,audio/rhythmbox,multimedia/gstreamer1/plugins-good,${GNOME_VERSION},,RUN
1317,291,291,,audio/rhythmbox,x11/gnome/yelp,${GNOME_VERSION},,RUN
1328,294,294,,audio/ruby-taglib,lang/ruby/2.7,0.7.1,,LIB
1329,294,294,,audio/ruby-taglib,lang/ruby/2.7,0.7.1,,BUILD
1330,294,294,,audio/ruby-taglib,lang/ruby/2.7,0.7.1,,RUN
1331,295,295,,audio/ruby-vorbis_comment,lang/ruby/2.7,,,LIB
1334,295,295,,audio/ruby-vorbis_comment,lang/ruby/2.7,,,BUILD
1336,295,295,,audio/ruby-vorbis_comment,lang/ruby/2.7,,,RUN
1338,296,296,,audio/schismtracker,devel/autoconf/2.69,,,BUILD
1340,296,296,,audio/schismtracker,lang/python/2.7,,,BUILD
1342,296,296,,audio/schismtracker,devel/automake/1.15,,,BUILD
1357,302,302,,audio/xcd,x11/tk/8.5,,,RUN
1358,302,302,,audio/xcd,lang/tcl/8.5,,,RUN
1359,303,303,,audio/snack,x11/tk/8.5,,,BUILD
1360,303,303,,audio/snack,lang/python/2.7,,,BUILD
1361,303,303,,audio/snack,lang/tcl/8.5,,,BUILD
1362,303,303,,audio/snack,lang/python/2.7,,,RUN
1365,304,304,,audio/solfege,lang/python/3.8,,,BUILD
1373,304,304,,audio/solfege,lang/python/3.8,,,RUN
1379,305,305,,audio/sonata,lang/python/3.8,,,BUILD
1386,305,305,,audio/sonata,lang/python/3.8,,,RUN
1394,307,307,,audio/soundtouch,devel/automake/1.16,,,BUILD
1395,307,307,,audio/soundtouch,devel/autoconf/2.69,,,BUILD
1400,308,308,,audio/soundtracker,devel/autoconf/2.69,,,BUILD
1404,308,308,,audio/soundtracker,devel/automake/1.15,,,BUILD
1414,309,309,,audio/speech-dispatcher,lang/python/3.8,,,BUILD
1418,309,309,,audio/speech-dispatcher,lang/python/3.8,,,RUN
1492,314,314,,audio/streamripper,devel/autoconf/2.63,,,BUILD
1495,315,315,,audio/swh-plugins,devel/autoconf/2.59,,,BUILD
1497,315,315,,audio/swh-plugins,devel/automake/1.9,,,BUILD
1517,320,320,,audio/timidity,devel/autoconf/2.59,,,BUILD
1520,320,320,,audio/timidity,devel/automake/1.9,,,BUILD
1565,335,335,,audio/xmms2,lang/python/2.7,,,BUILD
1567,335,335,,audio/xmms2,lang/python/2.7,,,RUN
1576,339,339,,audio/yt-audio,lang/python/3.8,,,BUILD
1579,339,339,,audio/yt-audio,lang/python/3.8,,,RUN
1591,342,342,,benchmarks/bonnie++,devel/autoconf/2.67,,,BUILD
1599,348,348,,benchmarks/netperf,devel/autoconf/2.68,,,BUILD
1601,349,349,,benchmarks/netperf-wrapper,lang/python/3.8,,,BUILD
1603,349,349,,benchmarks/netperf-wrapper,lang/python/3.8,,,RUN
1612,357,357,,benchmarks/speedtest-cli,lang/python/3.8,,,BUILD
1614,357,357,,benchmarks/speedtest-cli,lang/python/3.8,,,RUN
1617,360,360,,benchmarks/tsung,${_MODERL_BDEPS},,,BUILD
1618,360,360,,benchmarks/tsung,lang/erlang/21,,,BUILD
1620,360,360,,benchmarks/tsung,lang/python/3.8,,,RUN
1621,360,360,,benchmarks/tsung,lang/erlang/21,,,RUN
1623,360,360,,benchmarks/tsung,${_MODERL_RDEPS},,,RUN
1677,373,373,,biology/py-biopython,lang/python/3.8,,,BUILD
1681,373,373,,biology/py-biopython,lang/python/3.8,,,RUN
1692,391,391,,books/tex-by-topic,print/texlive/base,,,BUILD
1696,398,398,,cad/dxf2gcode,lang/python/3.8,,,BUILD
1701,398,398,,cad/dxf2gcode,lang/python/3.8,,,RUN
1707,399,399,,cad/fritzing,x11/qt5/qtserialport,,,LIB
1708,399,399,,cad/fritzing,x11/qt5/qtsvg,,,LIB
1709,399,399,,cad/fritzing,x11/qt5/qtbase,,,LIB
1711,399,399,,cad/fritzing,x11/qt5/qttools,,,BUILD
1746,405,405,,cad/kicad,cad/ngspice/libngspice,,,LIB
1753,405,405,,cad/kicad,lang/python/3.8,,,BUILD
1764,405,405,,cad/kicad,cad/kicad-share/packages3D,,,RUN
1766,405,405,,cad/kicad,lang/python/3.8,,,RUN
1767,405,405,,cad/kicad,cad/kicad-share/footprints,,,RUN
1768,405,405,,cad/kicad,cad/kicad-share/i18n,,,RUN
1769,405,405,,cad/kicad,cad/kicad-share/symbols,,,RUN
1770,405,405,,cad/kicad,cad/kicad-share/templates,,,RUN
1771,407,407,,cad/librecad,x11/qt5/qtsvg,,,LIB
1772,407,407,,cad/librecad,x11/qt5/qtbase,,,LIB
1775,407,407,,cad/librecad,x11/qt5/qttools,,,BUILD
1777,408,408,,cad/magic,x11/tk/8.5,,,LIB
1779,408,408,,cad/magic,lang/tcl/8.5,,,LIB
1780,408,408,,cad/magic,lang/gcc/8,,,BUILD
1783,410,410,,cad/netgen,x11/tk/8.5,,,LIB
1784,410,410,,cad/netgen,lang/tcl/8.5,,,LIB
1785,410,410,,cad/netgen,lang/python/3.8,,,BUILD
1788,410,410,,cad/netgen,lang/python/3.8,,,RUN
1789,412,412,,cad/oce,x11/tk/8.6,,,LIB
1790,412,412,,cad/oce,lang/tcl/8.6,,,LIB
1793,413,413,,cad/openscad,x11/qt5/qtbase,,,LIB
1800,413,413,,cad/openscad,x11/qt5/qtmultimedia,,,LIB
1804,413,413,,cad/openscad,lang/python/3.8,,,BUILD
1805,413,413,,cad/openscad,x11/qt5/qttools,,,BUILD
1814,413,413,,cad/openscad,lang/python/3.8,,,RUN
1815,414,414,,cad/opensta,lang/tcl/8.6,,,LIB
1817,414,414,,cad/opensta,lang/tcl/8.6,,,BUILD
1826,415,415,,cad/pcb,lang/tcl/8.5,,,BUILD
1832,415,415,,cad/pcb,x11/tk/8.5,,,BUILD
1836,415,415,,cad/pcb,lang/tcl/8.5,,,RUN
1839,415,415,,cad/pcb,x11/tk/8.5,,,RUN
1847,416,416,,cad/pcb2gcode,x11/gnome/librsvg,,,BUILD
1848,416,416,,cad/pcb2gcode,devel/automake/1.16,,,BUILD
1850,416,416,,cad/pcb2gcode,devel/autoconf/2.69,,,BUILD
1854,417,417,,cad/qcad,x11/qt5/qtsvg,,,LIB
1855,417,417,,cad/qcad,x11/qt5/qtxmlpatterns,,,LIB
1856,417,417,,cad/qcad,x11/qt5/qttools,,,LIB
1858,417,417,,cad/qcad,x11/qt5/qtbase,,,LIB
1859,417,417,,cad/qcad,x11/qt5/qtscript,,,LIB
1860,417,417,,cad/qcad,x11/qt5/qtimageformats,,,BUILD
1862,417,417,,cad/qcad,x11/qt5/qttools,,,BUILD
1864,418,418,,cad/qelectrotech,devel/kf5/kwidgetsaddons,,,LIB
1865,418,418,,cad/qelectrotech,x11/qt5/qtsvg,,,LIB
1866,418,418,,cad/qelectrotech,x11/qt5/qtbase,,,LIB
1867,418,418,,cad/qelectrotech,devel/kf5/kcoreaddons,,,LIB
1868,418,418,,cad/qelectrotech,devel/kf5/extra-cmake-modules,,,BUILD
1869,418,418,,cad/qelectrotech,x11/qt5/qttools,,,BUILD
1875,419,419,,cad/qflow,lang/tcl/8.5,,,BUILD
1876,419,419,,cad/qflow,lang/python/3.8,,,BUILD
1884,419,419,,cad/qflow,lang/tcl/8.5,,,RUN
1885,419,419,,cad/qflow,lang/python/3.8,,,RUN
1891,419,419,,cad/qflow,lang/python/3.8,,,RUN
1893,420,420,,cad/qrouter,x11/tk/8.5,,,LIB
1894,420,420,,cad/qrouter,lang/tcl/8.5,,,LIB
1901,421,421,,cad/qucs-s,cad/ngspice/ngspice,,,RUN
1904,422,422,,cad/tkgate,lang/tcl/8.5,,,BUILD
1906,422,422,,cad/tkgate,devel/autoconf/2.69,,,BUILD
1908,422,422,,cad/tkgate,x11/tk/8.5,,,BUILD
1909,422,422,,cad/tkgate,devel/automake/1.9,,,BUILD
1910,422,422,,cad/tkgate,x11/tk/8.5,,,RUN
1912,422,422,,cad/tkgate,lang/tcl/8.5,,,RUN
1913,423,423,,cad/xcircuit,x11/tk/8.5,,,LIB
1914,423,423,,cad/xcircuit,lang/tcl/8.5,,,LIB
1917,423,423,,cad/xcircuit,devel/autoconf/2.68,,,BUILD
1921,425,425,,cad/xschem,x11/tk/8.5,,,LIB
1923,425,425,,cad/xschem,lang/tcl/8.5,,,LIB
1925,425,425,,cad/xschem,x11/tk/8.5,,,RUN
1926,425,425,,cad/xschem,lang/tcl/8.5,,,RUN
1928,426,426,,cad/yosys,lang/tcl/8.5,,,LIB
1930,426,426,,cad/yosys,lang/python/3.8,,,BUILD
1933,426,426,,cad/yosys,lang/python/3.8,,,RUN
1943,432,432,,chinese/libpinyin,databases/db/v4,,,LIB
1946,433,433,,chinese/libtabe,databases/db/v3,,,LIB
1950,440,440,,comms/chirp,lang/python/2.7,,,BUILD
1955,440,440,,comms/chirp,lang/python/2.7,,,RUN
1984,450,450,,comms/gmfsk,x11/gnome/libgnomeui,${GNOME_VERSION},,LIB
1989,451,451,,comms/gnuradio,x11/qt5/qtbase,,,LIB
2010,451,451,,comms/gnuradio,lang/python/3.8,,,BUILD
2016,451,451,,comms/gnuradio,x11/qt5/qttools,,,BUILD
2033,451,451,,comms/gnuradio,lang/python/3.8,,,RUN
2040,452,452,,comms/gpsk31,devel/autoconf/2.59,,,BUILD
2048,454,454,,comms/hamlib,lang/python/2.7,1.2.15.3,,BUILD
2049,454,454,,comms/hamlib,lang/python/2.7,1.2.15.3,,RUN
2052,455,455,,comms/hylafax,print/ghostscript/gnu,,,BUILD
2054,455,455,,comms/hylafax,print/ghostscript/gnu,,,RUN
2069,459,459,,comms/libhidapi,devel/autoconf/2.69,,,BUILD
2071,459,459,,comms/libhidapi,devel/automake/1.15,,,BUILD
2073,461,461,,comms/mgetty+sendfax,print/ghostscript/gnu,1.2.1,,RUN
2097,470,470,,comms/pilot-link,devel/autoconf/2.65,,,BUILD
2102,471,471,,comms/pterm,lang/python/3.8,,,BUILD
2105,472,472,,comms/py-gammu,lang/python/2.7,,,BUILD
2107,472,472,,comms/py-gammu,lang/python/2.7,,,RUN
2124,482,482,,comms/tkhylafax,lang/tcl/8.5,,,BUILD
2130,483,483,,comms/tlf,devel/automake/1.11,,,BUILD
2131,483,483,,comms/tlf,devel/autoconf/2.69,,,BUILD
2133,484,484,,comms/wammu,lang/python/2.7,,,BUILD
2137,484,484,,comms/wammu,lang/python/2.7,,,RUN
2141,485,485,,comms/wy60,devel/autoconf/2.61,,,BUILD
2146,487,487,,comms/xastir,databases/db/v4,2.1.6,,LIB
2152,487,487,,comms/xastir,devel/autoconf/2.69,2.1.6,,BUILD
2183,503,503,,converters/k2pdfopt,graphics/openjpeg,,,LIB
2186,503,503,,converters/k2pdfopt,graphics/tesseract/tesseract,,,LIB
2192,503,503,,converters/k2pdfopt,graphics/tesseract/tesseract,,,BUILD
2196,503,503,,converters/k2pdfopt,print/ghostscript/gnu,,,RUN
2200,507,507,,converters/libpst,lang/python/3.8,,,BUILD
2204,507,507,,converters/libpst,lang/python/3.8,,,RUN
2208,509,509,,converters/libytnef,devel/automake/1.15,,,BUILD
2209,509,509,,converters/libytnef,devel/autoconf/2.68,,,BUILD
2212,510,510,,converters/lua-iconv,${_MODLUA_BUILD_DEPENDS},,,BUILD
2213,510,510,,converters/lua-iconv,lang/lua/5.1,,,BUILD
2214,510,510,,converters/lua-iconv,lang/lua/5.1,,,RUN
